energy_kev,rate_per_kev_kg_day
1.0,9.101588153353369e-06
1.0990990990990992,9.053385975807054e-06
1.1981981981981982,9.005414291989614e-06
1.2972972972972974,8.957672099357909e-06
1.3963963963963963,8.910158399361391e-06
1.4954954954954955,8.862872197427747e-06
1.5945945945945947,8.81581250294822e-06
1.6936936936936937,8.768978329263111e-06
1.7927927927927927,8.722368693647463e-06
1.8918918918918919,8.675982617296367e-06
1.990990990990991,8.629819125310824e-06
2.09009009009009,8.583877246683417e-06
2.1891891891891895,8.538156014283923e-06
2.288288288288288,8.492654464845193e-06
2.3873873873873874,8.44737163894898e-06
2.4864864864864864,8.40230658101178e-06
2.5855855855855854,8.357458339270732e-06
2.684684684684685,8.312825965769693e-06
2.7837837837837838,8.268408516345124e-06
2.8828828828828827,8.224205050612265e-06
2.981981981981982,8.180214631951255e-06
3.081081081081081,8.136436327493157e-06
3.18018018018018,8.092869208106248e-06
3.279279279279279,8.049512348382397e-06
3.3783783783783785,8.006364826623124e-06
3.4774774774774775,7.963425724826135e-06
3.5765765765765765,7.92069412867161e-06
3.675675675675676,7.878169127508701e-06
3.774774774774775,7.835849814341971e-06
3.873873873873874,7.793735285817978e-06
3.972972972972973,7.751824642211788e-06
4.072072072072072,7.710116987413642e-06
4.171171171171171,7.66861142891559e-06
4.27027027027027,7.62730707779819e-06
4.36936936936937,7.586203048717352e-06
4.468468468468469,7.545298459891035e-06
4.5675675675675675,7.50459243308612e-06
4.666666666666666,7.464084093605359e-06
4.7657657657657655,7.423772570274196e-06
4.864864864864865,7.383656995427839e-06
4.963963963963964,7.343736504898295e-06
5.063063063063063,7.304010238001324e-06
5.162162162162162,7.264477337523681e-06
5.261261261261262,7.225136949710166e-06
5.36036036036036,7.1859882242508835e-06
5.45945945945946,7.147030314268458e-06
5.558558558558558,7.1082623763053275e-06
5.657657657657658,7.069683570311076e-06
5.756756756756757,7.0312930596297786e-06
5.8558558558558556,6.993090010987433e-06
5.954954954954955,6.955073594479445e-06
6.054054054054054,6.917242983558057e-06
6.153153153153153,6.879597355019961e-06
6.252252252252252,6.84213588899381e-06
6.351351351351352,6.804857768927942e-06
6.45045045045045,6.767762181577947e-06
6.54954954954955,6.730848316994421e-06
6.648648648648649,6.694115368510754e-06
6.747747747747748,6.657562532730852e-06
6.846846846846847,6.621189009517016e-06
6.945945945945946,6.584994001977824e-06
7.045045045045045,6.548976716456022e-06
7.1441441441441444,6.513136362516507e-06
7.243243243243243,6.477472152934309e-06
7.342342342342342,6.441983303682635e-06
7.441441441441442,6.406669033920976e-06
7.54054054054054,6.371528565983208e-06
7.63963963963964,6.336561125365745e-06
7.738738738738739,6.301765940715768e-06
7.837837837837838,6.2671422438194575e-06
7.936936936936937,6.232689269590271e-06
8.036036036036036,6.198406256057291e-06
8.135135135135135,6.1642924443535606e-06
8.234234234234235,6.130347078704501e-06
8.333333333333332,6.096569406416375e-06
8.432432432432432,6.062958677864726e-06
8.531531531531531,6.029514146482945e-06
8.63063063063063,5.9962350687508126e-06
8.72972972972973,5.963120704183095e-06
8.82882882882883,5.930170315318205e-06
8.927927927927929,5.897383167706864e-06
9.027027027027026,5.864758529900828e-06
9.126126126126126,5.832295673441651e-06
9.225225225225225,5.799993872849458e-06
9.324324324324325,5.767852405611811e-06
9.423423423423424,5.735870552172565e-06
9.522522522522523,5.704047595920768e-06
9.621621621621621,5.672382823179649e-06
9.72072072072072,5.640875523195544e-06
9.81981981981982,5.609524988126992e-06
9.91891891891892,5.578330513033738e-06
10.018018018018019,5.547291395865866e-06
10.117117117117116,5.516406937452935e-06
10.216216216216216,5.485676441493142e-06
10.315315315315315,5.455099214542547e-06
10.414414414414415,5.424674566004309e-06
10.513513513513514,5.394401808117996e-06
10.612612612612613,5.3642802559488875e-06
10.711711711711711,5.3343092273773375e-06
10.81081081081081,5.304488043088195e-06
10.90990990990991,5.274816026560195e-06
11.00900900900901,5.24529250405548e-06
11.108108108108109,5.215916804609073e-06
11.207207207207206,5.1866882600184255e-06
11.306306306306306,5.157606204833015e-06
11.405405405405405,5.1286699763439285e-06
11.504504504504505,5.0998789145735536e-06
11.603603603603604,5.071232362265226e-06
11.702702702702704,5.042729664872987e-06
11.801801801801801,5.0143701705513225e-06
11.9009009009009,4.986153230144951e-06
12.0,4.958078197178677e-06
12.0990990990991,4.930144427847236e-06
12.198198198198199,4.9023512810051996e-06
12.297297297297298,4.874698118156908e-06
12.396396396396396,4.847184303446454e-06
12.495495495495495,4.819809203647661e-06
12.594594594594595,4.792572188154147e-06
12.693693693693694,4.765472628969388e-06
12.792792792792794,4.738509900696823e-06
12.891891891891891,4.711683380530001e-06
12.99099099099099,4.68499244824276e-06
13.09009009009009,4.6584364861794335e-06
13.18918918918919,4.6320148792451e-06
13.288288288288289,4.605727014895857e-06
13.387387387387388,4.579572283129136e-06
13.486486486486486,4.5535500764740535e-06
