energy_kev,rate_per_kev_kg_day
1.0,2.2799212860118593e-05
1.0990990990990992,2.2670295474962407e-05
1.1981981981981982,2.2542040140832775e-05
1.2972972972972974,2.2414443765317617e-05
1.3963963963963963,2.2287503269095474e-05
1.4954954954954955,2.2161215585886657e-05
1.5945945945945947,2.203557766240363e-05
1.6936936936936937,2.1910586458301882e-05
1.7927927927927927,2.1786238946131308e-05
1.8918918918918919,2.1662532111286647e-05
1.990990990990991,2.1539462951959383e-05
2.09009009009009,2.1417028479089223e-05
2.1891891891891895,2.1295225716315358e-05
2.288288288288288,2.117405169992857e-05
2.3873873873873874,2.1053503478823177e-05
2.4864864864864864,2.093357811444903e-05
2.5855855855855854,2.0814272680763763e-05
2.684684684684685,2.069558426418539e-05
2.7837837837837838,2.0577509963544666e-05
2.8828828828828827,2.046004689003798e-05
2.981981981981982,2.0343192167180316e-05
3.081081081081081,2.0226942930757976e-05
3.18018018018018,2.0111296328781935e-05
3.279279279279279,1.999624952144156e-05
3.3783783783783785,1.9881799681057435e-05
3.4774774774774775,1.9767943992035557e-05
3.5765765765765765,1.9654679650820837e-05
3.675675675675676,1.954200386585126e-05
3.774774774774775,1.9429913857511833e-05
3.873873873873874,1.9318406858089012e-05
3.972972972972973,1.9207480111724944e-05
4.072072072072072,1.9097130874372155e-05
4.171171171171171,1.8987356413748185e-05
4.27027027027027,1.8878154009290436e-05
4.36936936936937,1.8769520952111367e-05
4.468468468468469,1.866145454495342e-05
4.5675675675675675,1.855395210214443e-05
4.666666666666666,1.8447010949553142e-05
4.7657657657657655,1.8340628424544628e-05
4.864864864864865,1.8234801875936235e-05
4.963963963963964,1.8129528663953487e-05
5.063063063063063,1.80248061601859e-05
5.162162162162162,1.7920631747543467e-05
5.261261261261262,1.7817002820212765e-05
5.36036036036036,1.7713916783613555e-05
5.45945945945946,1.7611371054355384e-05
5.558558558558558,1.750936306019436e-05
5.657657657657658,1.740789023999008e-05
5.756756756756757,1.7306950043662653e-05
5.8558558558558556,1.7206539932149915e-05
5.954954954954955,1.7106657377364836e-05
6.054054054054054,1.700729986215294e-05
6.153153153153153,1.690846488024997e-05
6.252252252252252,1.681014993623957e-05
6.351351351351352,1.6712352545511466e-05
6.45045045045045,1.6615070234219183e-05
6.54954954954955,1.6518300539238448e-05
6.648648648648649,1.642204100812555e-05
6.747747747747748,1.632628919907569e-05
6.846846846846847,1.6231042680881664e-05
6.945945945945946,1.6136299032892682e-05
7.045045045045045,1.604205584497316e-05
7.1441441441441444,1.5948310717461848e-05
7.243243243243243,1.585506126113093e-05
7.342342342342342,1.5762305097145375e-05
7.441441441441442,1.5670039857022414e-05
7.54054054054054,1.5578263182591113e-05
7.63963963963964,1.5486972725952036e-05
7.738738738738739,1.5396166149437185e-05
7.837837837837838,1.5305841125569992e-05
7.936936936936937,1.52159953370254e-05
8.036036036036036,1.5126626476590192e-05
8.135135135135135,1.5037732247123364e-05
8.234234234234235,1.4949310361516652e-05
8.333333333333332,1.4861358542655278e-05
8.432432432432432,1.4773874523378639e-05
8.531531531531531,1.4686856046441363e-05
8.63063063063063,1.4600300864474321e-05
8.72972972972973,1.4514206739945847e-05
8.82882882882883,1.4428571445123092e-05
8.927927927927929,1.4343392762033496e-05
9.027027027027026,1.4258668482426367e-05
9.126126126126126,1.4174396407734663e-05
9.225225225225225,1.4090574349036788e-05
9.324324324324325,1.4007200127018686e-05
9.423423423423424,1.3924271571935891e-05
9.522522522522523,1.3841786523575814e-05
9.621621621621621,1.3759742831220172e-05
9.72072072072072,1.3678138353607393e-05
9.81981981981982,1.3596970958895418e-05
9.91891891891892,1.3516238524624339e-05
10.018018018018019,1.3435938937679383e-05
10.117117117117116,1.3356070094253924e-05
10.216216216216216,1.327662989981264e-05
10.315315315315315,1.3197616269054799e-05
10.414414414414415,1.3119027125877666e-05
10.513513513513514,1.304086040334009e-05
10.612612612612613,1.2963114043626093e-05
10.711711711711711,1.288578599800872e-05
10.81081081081081,1.2808874226813959e-05
10.90990990990991,1.2732376699384728e-05
11.00900900900901,1.265629139404513e-05
11.108108108108109,1.2580616298064672e-05
11.207207207207206,1.2505349407622694e-05
11.306306306306306,1.243048872777298e-05
11.405405405405405,1.2356032272408294e-05
11.504504504504505,1.2281978064225315e-05
11.603603603603604,1.2208324134689405e-05
11.702702702702704,1.2135068523999752e-05
11.801801801801801,1.206220928105448e-05
11.9009009009009,1.1989744463415903e-05
12.0,1.1917672137275964e-05
12.0990990990991,1.1845990377421733e-05
12.198198198198199,1.1774697267201056e-05
12.297297297297298,1.170379089848829e-05
12.396396396396396,1.1633269371650218e-05
12.495495495495495,1.1563130795512027e-05
12.594594594594595,1.149337328732343e-05
12.693693693693694,1.1423994972724905e-05
12.792792792792794,1.1354993985714046e-05
12.891891891891891,1.1286368468612047e-05
12.99099099099099,1.1218116572030302e-05
13.09009009009009,1.1150236454837073e-05
13.18918918918919,1.1082726284124379e-05
13.288288288288289,1.1015584235174887e-05
13.387387387387388,1.0948808491429012e-05
13.486486486486486,1.0882397244452072e-05
13.585585585585585,1.0816348693901572e-05
13.684684684684685,1.0750661047494657e-05
13.783783783783784,1.0685332520975575e-05
13.882882882882884,1.0620361338083371e-05
13.981981981981981,1.0555745730519609e-05
14.08108108108108,1.0491483937916246e-05
14.18018018018018,1.0427574207803627e-05
14.27927927927928,1.0364014795578565e-05
14.378378378378379,1.0300803964472544e-05
14.477477477477478,1.023793998552007e-05
14.576576576576576,1.0175421137527075e-05
14.675675675675675,1.0113245707039478e-05
14.774774774774775,1.0051411988311856e-05
14.873873873873874,9.989918283276176e-06
14.972972972972974,9.928762901510722e-06
15.072072072072071,9.867944160209061e-06
15.17117117117117,9.807460384149136e-06
15.27027027027027,9.747309905662527e-06
15.36936936936937,9.68749106460372e-06
15.468468468468469,9.628002208319571e-06
15.567567567567568,9.568841691618845e-06
15.666666666666666,9.510007876741858e-06
15.765765765765765,9.451499133330253e-06
15.864864864864865,9.393313838396863e-06
15.963963963963964,9.335450376295663e-06
16.063063063063062,9.277907138691906e-06
16.16216216216216,9.220682524532277e-06
16.26126126126126,9.163774940015187e-06
16.36036036036036,9.107182798561223e-06
16.45945945945946,9.050904520783621e-06
16.55855855855856,8.99493853445888e-06
16.65765765765766,8.939283274497518e-06
16.756756756756758,8.883937182914899e-06
16.855855855855857,8.828898708802136e-06
16.954954954954957,8.774166308297167e-06
17.054054054054053,8.719738444555877e-06
17.153153153153152,8.665613587723368e-06
17.25225225225225,8.611790214905276e-06
17.35135135135135,8.55826681013929e-06
17.45045045045045,8.505041864366644e-06
17.54954954954955,8.45211387540382e-06
17.64864864864865,8.39948134791432e-06
17.74774774774775,8.347142793380508e-06
17.846846846846848,8.295096730075583e-06
17.945945945945947,8.243341683035685e-06
18.045045045045047,8.191876184032022e-06
18.144144144144143,8.140698771543193e-06
18.243243243243242,8.089807990727524e-06
18.34234234234234,8.039202393395556e-06
18.44144144144144,7.988880537982645e-06
18.54054054054054,7.938840989521603e-06
18.63963963963964,7.889082319615497e-06
18.73873873873874,7.839603106410537e-06
18.83783783783784,7.790401934568995e-06
18.936936936936938,7.741477395242357e-06
19.036036036036037,7.692828086044424e-06
19.135135135135137,7.644452611024652e-06
19.234234234234233,7.596349580641442e-06
19.333333333333332,7.548517611735668e-06
19.43243243243243,7.500955327504212e-06
19.53153153153153,7.453661357473631e-06
19.63063063063063,7.406634337473902e-06
19.72972972972973,7.3598729096123094e-06
19.82882882882883,7.313375722247341e-06
19.92792792792793,7.2671414299627864e-06
20.027027027027028,7.221168693541822e-06
20.126126126126128,7.1754561799413184e-06
20.225225225225227,7.13000256226609e-06
20.324324324324323,7.0848065197433755e-06
20.423423423423422,7.039866737697341e-06
20.52252252252252,6.9951819075236934e-06
20.62162162162162,6.950750726664373e-06
20.72072072072072,6.90657189858238e-06
20.81981981981982,6.86264413273664e-06
20.91891891891892,6.81896614455703e-06
21.01801801801802,6.775536655419415e-06
21.117117117117118,6.732354392620825e-06
21.216216216216218,6.6894180893547574e-06
21.315315315315317,6.646726484686478e-06
21.414414414414413,6.604278323528499e-06
21.513513513513512,6.56207235661612e-06
21.61261261261261,6.520107340483033e-06
21.71171171171171,6.4783820374370585e-06
21.81081081081081,6.436895215535951e-06
21.90990990990991,6.395645648563284e-06
22.00900900900901,6.3546321160044665e-06
22.10810810810811,6.313853403022797e-06
22.207207207207208,6.273308300435634e-06
22.306306306306308,6.232995604690669e-06
22.405405405405407,6.192914117842236e-06
22.504504504504506,6.153062647527795e-06
22.603603603603602,6.113440006944392e-06
22.7027027027027,6.074045014825324e-06
22.8018018018018,6.0348764954167914e-06
22.9009009009009,5.99593327845472e-06
23.0,5.957214199141591e-06
23.0990990990991,5.9187180981234305e-06
23.1981981981982,5.880443821466827e-06
23.2972972972973,5.842390220636084e-06
23.396396396396398,5.804556152470412e-06
23.495495495495497,5.7669404791612494e-06
23.594594594594597,5.729542068229627e-06
23.693693693693692,5.692359792503667e-06
23.792792792792792,5.655392530096101e-06
23.89189189189189,5.6186391643819425e-06
23.99099099099099,5.582098583976193e-06
24.09009009009009,5.545769682711655e-06
24.18918918918919,5.509651359616832e-06
24.28828828828829,5.473742518893869e-06
24.38738738738739,5.438042069896666e-06
24.486486486486488,5.402548927108969e-06
24.585585585585587,5.367262010122611e-06
24.684684684684687,5.332180243615836e-06
24.783783783783782,5.2973025573316404e-06
24.882882882882882,5.2626278860563005e-06
24.98198198198198,5.228155169597867e-06
25.08108108108108,5.193883352764845e-06
25.18018018018018,5.1598113853448706e-06
25.27927927927928,5.125938222083528e-06
25.37837837837838,5.092262822663208e-06
25.47747747747748,5.058784151682066e-06
25.576576576576578,5.025501178633076e-06
25.675675675675677,4.992412877883106e-06
25.774774774774777,4.959518228652152e-06
25.873873873873872,4.9268162149925834e-06
25.972972972972972,4.894305825768488e-06
26.07207207207207,4.861986054635136e-06
26.17117117117117,4.829855900018462e-06
26.27027027027027,4.7979143650946565e-06
26.36936936936937,4.766160457769826e-06
26.46846846846847,4.73459319065975e-06
26.56756756756757,4.703211581069689e-06
26.666666666666668,4.672014650974277e-06
26.765765765765767,4.6410014269975e-06
26.864864864864867,4.610170940392749e-06
26.963963963963963,4.579522227022951e-06
27.063063063063062,4.549054327340742e-06
27.16216216216216,4.518766286368794e-06
27.26126126126126,4.488657153680115e-06
