energy_kev,rate_per_kev_kg_day
1.0,4.5652539422903436e-05
1.0990990990990992,4.535761475675943e-05
1.1981981981981982,4.506442244671487e-05
1.2972972972972974,4.477295340536496e-05
1.3963963963963963,4.448319858588251e-05
1.4954954954954955,4.41951489818881e-05
1.5945945945945947,4.3908795627318735e-05
1.6936936936936937,4.362412959629678e-05
1.7927927927927927,4.334114200300004e-05
1.8918918918918919,4.30598240015292e-05
1.990990990990991,4.278016678577834e-05
2.09009009009009,4.25021615893039e-05
2.1891891891891895,4.2225799685193386e-05
2.288288288288288,4.1951072385934986e-05
2.3873873873873874,4.167797104328708e-05
2.4864864864864864,4.14064870481472e-05
2.5855855855855854,4.11366118304215e-05
2.684684684684685,4.0868336858894486e-05
2.7837837837837838,4.060165364109824e-05
2.8828828828828827,4.033655372318209e-05
2.981981981981982,4.007302868978272e-05
3.081081081081081,3.981107016389301e-05
3.18018018018018,3.955066980673222e-05
3.279279279279279,3.9291819317616695e-05
3.3783783783783785,3.903451043382842e-05
3.4774774774774775,3.877873493048619e-05
3.5765765765765765,3.852448462041514e-05
3.675675675675676,3.827175135401735e-05
3.774774774774775,3.802052701914194e-05
3.873873873873874,3.777080354095585e-05
3.972972972972973,3.752257288181401e-05
4.072072072072072,3.7275827041130294e-05
4.171171171171171,3.7030558055248126e-05
4.27027027027027,3.67867579973114e-05
4.36936936936937,3.654441897713579e-05
4.468468468468469,3.6303533141079544e-05
4.5675675675675675,3.606409267191484e-05
4.666666666666666,3.582608978869941e-05
4.7657657657657655,3.558951674664758e-05
4.864864864864865,3.535436583700255e-05
4.963963963963964,3.512062938690796e-05
5.063063063063063,3.4888299759279616e-05
5.162162162162162,3.465736935267803e-05
5.261261261261262,3.442783060118029e-05
5.36036036036036,3.419967597425273e-05
5.45945945945946,3.397289797662335e-05
5.558558558558558,3.374748914815464e-05
5.657657657657658,3.3523442063716413e-05
5.756756756756757,3.3300749333058856e-05
5.8558558558558556,3.3079403600685654e-05
5.954954954954955,3.2859397545727706e-05
6.054054054054054,3.264072388181626e-05
6.153153153153153,3.2423375356956954e-05
6.252252252252252,3.220734475340345e-05
6.351351351351352,3.199262488753198e-05
6.45045045045045,3.177920860971508e-05
6.54954954954955,3.1567088804196396e-05
6.648648648648649,3.135625838896536e-05
6.747747747747748,3.114671031563176e-05
6.846846846846847,3.093843756930101e-05
6.945945945945946,3.073143316844933e-05
7.045045045045045,3.0525690164799094e-05
7.1441441441441444,3.032120164319455e-05
7.243243243243243,3.01179607214776e-05
7.342342342342342,2.99159605503638e-05
7.441441441441442,2.9715194313318727e-05
7.54054054054054,2.9515655226434356e-05
7.63963963963964,2.931733653830561e-05
7.738738738738739,2.912023152990742e-05
7.837837837837838,2.8924333514471756e-05
7.936936936936937,2.8729635837364845e-05
8.036036036036036,2.853613187596485e-05
8.135135135135135,2.8343815039539463e-05
8.234234234234235,2.8152678769123987e-05
8.333333333333332,2.796271653739954e-05
8.432432432432432,2.7773921848571365e-05
8.531531531531531,2.7586288238247625e-05
8.63063063063063,2.73998092733182e-05
8.72972972972973,2.7214478551833795e-05
8.82882882882883,2.7030289702885427e-05
8.927927927927929,2.6847236386483815e-05
9.027027027027026,2.666531229343938e-05
9.126126126126126,2.648451114524223e-05
9.225225225225225,2.6304826693942456e-05
9.324324324324325,2.612625272203074e-05
9.423423423423424,2.5948783042319136e-05
9.522522522522523,2.577241149782206e-05
9.621621621621621,2.5597131961637725e-05
9.72072072072072,2.5422938336829442e-05
9.81981981981982,2.5249824556307695e-05
9.91891891891892,2.5077784582711957e-05
10.018018018018019,2.4906812408293106e-05
10.117117117117116,2.4736902054795977e-05
10.216216216216216,2.456804757334212e-05
10.315315315315315,2.4400243044312923e-05
10.414414414414415,2.4233482577232884e-05
10.513513513513514,2.4067760310653285e-05
10.612612612612613,2.390307041203596e-05
10.711711711711711,2.3739407077637452e-05
10.81081081081081,2.3576764532393414e-05
10.90990990990991,2.3415137029803156e-05
11.00900900900901,2.325451885181473e-05
11.108108108108109,2.3094904308709945e-05
11.207207207207206,2.2936287738989894e-05
11.306306306306306,2.2778663509260716e-05
11.405405405405405,2.262202601411946e-05
11.504504504504505,2.2466369676040523e-05
11.603603603603604,2.231168894526203e-05
11.702702702702704,2.2157978299672762e-05
11.801801801801801,2.2005232244699207e-05
11.9009009009009,2.1853445313192895e-05
12.0,2.17026120653181e-05
12.0990990990991,2.1552727088439742e-05
12.198198198198199,2.14037849970116e-05
12.297297297297298,2.1255780432464746e-05
12.396396396396396,2.1108708063096425e-05
12.495495495495495,2.096256258395895e-05
12.594594594594595,2.081733871674922e-05
12.693693693693694,2.067303120969814e-05
12.792792792792794,2.0529634837460693e-05
12.891891891891891,2.0387144401006028e-05
12.99099099099099,2.0245554727507958e-05
13.09009009009009,2.010486067023574e-05
13.18918918918919,1.996505710844512e-05
13.288288288288289,1.982613894726965e-05
13.387387387387388,1.968810111761232e-05
13.486486486486486,1.9550938576037532e-05
13.585585585585585,1.9414646304663217e-05
13.684684684684685,1.9279219311053435e-05
13.783783783783784,1.914465262811105e-05
13.882882882882884,1.901094131397096e-05
13.981981981981981,1.8878080451893348e-05
14.08108108108108,1.8746065150157424e-05
14.18018018018018,1.8614890541955396e-05
14.27927927927928,1.848455178528668e-05
14.378378378378379,1.8355044062852484e-05
14.477477477477478,1.8226362581950705e-05
14.576576576576576,1.809850257437102e-05
14.675675675675675,1.7971459296290353e-05
14.774774774774775,1.7845228028168636e-05
14.873873873873874,1.7719804074644813e-05
14.972972972972974,1.7595182764433226e-05
15.072072072072071,1.747135945022024e-05
15.17117117117117,1.7348329508561133e-05
15.27027027027027,1.722608833977744e-05
15.36936936936937,1.7104631367854348e-05
15.468468468468469,1.698395404033869e-05
15.567567567567568,1.6864051828236943e-05
15.666666666666666,1.6744920225913768e-05
15.765765765765765,1.6626554750990692e-05
15.864864864864865,1.650895094424518e-05
15.963963963963964,1.639210436950994e-05
16.063063063063062,1.6276010613572624e-05
16.16216216216216,1.616066528607574e-05
16.26126126126126,1.6046064019416872e-05
16.36036036036036,1.5932202468649308e-05
16.45945945945946,1.5819076311382847e-05
16.55855855855856,1.5706681247684924e-05
16.65765765765766,1.559501299998214e-05
16.756756756756758,1.5484067312961994e-05
16.855855855855857,1.537383995347494e-05
16.954954954954957,1.5264326710436775e-05
17.054054054054053,1.5155523394731303e-05
17.153153153153152,1.504742583911331e-05
17.25225225225225,1.4940029898111855e-05
17.35135135135135,1.4833331447933878e-05
17.45045045045045,1.472732638636803e-05
17.54954954954955,1.4622010632688926e-05
17.64864864864865,1.4517380127561627e-05
17.74774774774775,1.441343083294643e-05
17.846846846846848,1.4310158732003953e-05
17.945945945945947,1.4207559829000638e-05
18.045045045045047,1.4105630149214347e-05
18.144144144144143,1.4004365738840469e-05
