kev,events_perkg_perkev_perday
1.0,2.2723275155365892e-06
1.0198039607921585,2.2699838079737792e-06
1.0396079215843168,2.267642273964339e-06
1.0594118823764753,2.265302911679047e-06
1.0792158431686336,2.2629657192900525e-06
1.0990198039607921,2.260630694970901e-06
1.1188237647529506,2.258297836896594e-06
1.138627725545109,2.255967143243513e-06
1.1584316863372675,2.2536386121894218e-06
1.178235647129426,2.251312241913536e-06
1.1980396079215843,2.248988030596447e-06
1.2178435687137428,2.2466659764201515e-06
1.2376475295059013,2.2443460775680783e-06
1.2574514902980596,2.242028332225e-06
1.277255451090218,2.239712738577141e-06
1.2970594118823766,2.237399294812102e-06
1.316863372674535,2.235087999118885e-06
1.3366673334666932,2.2327788496878965e-06
1.3564712942588517,2.2304718447109393e-06
1.3762752550510102,2.228166982381186e-06
1.3960792158431685,2.225864260893238e-06
1.415883176635327,2.223563678443105e-06
1.4356871374274855,2.2212652332281104e-06
1.4554910982196438,2.2189689234470313e-06
1.4752950590118024,2.2166747473000507e-06
1.4950990198039609,2.2143827029886845e-06
1.5149029805961192,2.2120927887158835e-06
1.5347069413882777,2.209805002685965e-06
1.5545109021804362,2.207519343104636e-06
1.5743148629725945,2.2052358081789793e-06
1.594118823764753,2.2029543961174903e-06
1.6139227845569115,2.2006751051300197e-06
1.6337267453490698,2.1983979334278177e-06
1.653530706141228,2.196122879223496e-06
1.6733346669333866,2.1938499407310893e-06
1.6931386277255451,2.1915791161659413e-06
1.7129425885177034,2.189310403744855e-06
1.732746549309862,2.187043801685958e-06
1.7525505101020205,2.18477930820876e-06
1.7723544708941787,2.1825169215341743e-06
1.7921584316863373,2.180256639884442e-06
1.8119623924784958,2.1779984614832352e-06
1.831766353270654,2.175742384555555e-06
1.8515703140628126,2.1734884073277933e-06
1.871374274854971,2.171236528027702e-06
1.8911782356471294,2.1689867448844173e-06
1.910982196439288,2.166739056128427e-06
1.9307861572314464,2.164493459991604e-06
1.9505901180236047,2.1622499547071763e-06
1.970394078815763,2.1600085385097473e-06
1.9901980396079215,2.157769209635263e-06
2.01000200040008,2.15553196632107e-06
2.0298059611922383,2.1532968068058445e-06
2.0496099219843966,2.151063729329646e-06
2.0694138827765554,2.14883273213388e-06
2.0892178435687137,2.146603813461325e-06
2.1090218043608724,2.144376971556111e-06
2.1288257651530307,2.1421522046637243e-06
2.148629725945189,2.1399295110310167e-06
2.1684336867373473,2.137708888906185e-06
2.188237647529506,2.1354903365387894e-06
2.2080416083216643,2.133273852179758e-06
2.227845569113823,2.131059434081332e-06
2.2476495299059813,2.1288470804971465e-06
2.2674534906981396,2.1266367896821673e-06
2.287257451490298,2.124428559892712e-06
2.307061412282456,2.122222389386457e-06
2.326865373074615,2.1200182764224084e-06
2.3466693338667732,2.117816219260946e-06
2.366473294658932,2.1156162161637747e-06
2.3862772554510903,2.1134182653939496e-06
2.4060812162432486,2.11122236521588e-06
2.425885177035407,2.1090285138953084e-06
2.4456891378275656,2.1068367096993205e-06
2.465493098619724,2.1046469508963523e-06
2.4852970594118826,2.1024592357561643e-06
2.505101020204041,2.1002735625498913e-06
2.524904980996199,2.0980899295499574e-06
2.5447089417883575,2.0959083350301607e-06
2.564512902580516,2.0937287772656304e-06
2.5843168633726745,2.0915512545328316e-06
2.6041208241648333,2.089375765109546e-06
2.6239247849569916,2.087202307274911e-06
2.64372874574915,2.0850308793093896e-06
2.663532706541308,2.0828614794947788e-06
2.6833366673334664,2.080694106114206e-06
2.703140628125625,2.078528757452125e-06
2.7229445889177835,2.0763654317943265e-06
2.742748549709942,2.0742041274279225e-06
2.7625525105021005,2.0720448426413527e-06
2.782356471294259,2.0698875757243866e-06
2.802160432086417,2.067732324968124e-06
2.821964392878576,2.065579088664988e-06
2.841768353670734,2.0634278651087063e-06
2.861572314462893,2.0612786525943517e-06
2.881376275255051,2.0591314494183173e-06
2.9011802360472094,2.0569862538783037e-06
2.9209841968393677,2.0548430642733364e-06
2.940788157631526,2.0527018789037694e-06
2.9605921184236847,2.0505626960712678e-06
2.980396079215843,2.048425514078801e-06
3.000200040008002,2.046290331230687e-06
3.02000400080016,2.04415714583252e-06
3.0398079615923184,2.0420259561912366e-06
3.0596119223844767,2.0398967606150783e-06
3.0794158831766354,2.0377695574135967e-06
3.0992198439687937,2.0356443448976537e-06
3.119023804760952,2.033521121379429e-06
3.1388277655531107,2.0313998851724043e-06
3.158631726345269,2.0292806345913637e-06
3.1784356871374273,2.027163367952423e-06
3.198239647929586,2.025048083572985e-06
3.2180436087217443,2.0229347797717595e-06
3.2378475695139026,2.0208234548687652e-06
3.2576515303060614,2.0187141071853247e-06
3.2774554910982197,2.0166067350440583e-06
3.297259451890378,2.0145013367689023e-06
3.3170634126825367,2.0123979106850813e-06
3.336867373474695,2.0102964551191182e-06
3.3566713342668533,2.008196968398851e-06
3.376475295059012,2.0060994488533957e-06
3.3962792558511703,2.0040038948131755e-06
3.4160832166433286,2.0019103046099213e-06
3.435887177435487,1.9998186765766404e-06
3.4556911382276456,1.9977290090476363e-06
3.475495099019804,1.995641300358527e-06
3.495299059811962,1.9935555488462003e-06
3.515103020604121,1.9914717528488476e-06
3.5349069813962792,1.989389910705944e-06
3.5547109421884375,1.9873100207582634e-06
3.5745149029805963,1.985232081347858e-06
3.5943188637727546,1.9831560908180814e-06
3.614122824564913,1.981082047513559e-06
3.6339267853570716,1.9790099497802177e-06
3.65373074614923,1.9769397959652615e-06
3.673534706941388,1.9748715844171804e-06
3.6933386677335465,1.972805313485746e-06
3.713142628525705,1.970740981522013e-06
3.7329465893178635,1.9686785868783197e-06
3.752750550110022,1.9666181279082867e-06
3.7725545109021805,1.964559602966809e-06
3.792358471694339,1.9625030104100677e-06
3.812162432486497,1.9604483485955145e-06
3.831966393278656,1.9583956158818846e-06
3.851770354070814,1.9563448106291824e-06
3.8715743148629724,1.954295931198696e-06
3.891378275655131,1.952248975952978e-06
3.9111822364472895,1.950203943255869e-06
3.9309861972394478,1.9481608314724645e-06
3.9507901580316065,1.9461196389691448e-06
3.970594118823765,1.944080364113556e-06
3.990398079615923,1.942043005274614e-06
4.010202040408082,1.9400075608225003e-06
4.03000600120024,1.937974029128674e-06
4.049809961992398,1.9359424085658515e-06
4.069613922784557,1.93391269750802e-06
4.089417883576715,1.9318848943304323e-06
4.109221844368873,1.9298589974096033e-06
4.129025805161032,1.9278350051233134e-06
4.148829765953191,1.9258129158506042e-06
4.168633726745349,1.9237927279717802e-06
4.188437687537507,1.9217744398684037e-06
4.2082416483296665,1.9197580499233015e-06
4.228045609121825,1.9177435565205537e-06
4.247849569913983,1.9157309580455026e-06
4.267653530706141,1.9137202528847477e-06
4.2874574914983,1.9117114394261397e-06
4.307261452290458,1.909704516058795e-06
4.327065413082616,1.907699481173076e-06
4.346869373874775,1.9056963331605934e-06
4.366673334666933,1.9036950704142254e-06
4.386477295459091,1.9016956913280922e-06
4.40628125625125,1.8996981942975642e-06
4.426085217043409,1.8977025777192675e-06
4.445889177835567,1.8957088399910682e-06
4.465693138627726,1.8937169795120914e-06
4.485497099419884,1.891726994682703e-06
4.505301060212043,1.8897388839045196e-06
4.525105021004201,1.8877526455803914e-06
4.544908981796359,1.885768278114433e-06
4.564712942588518,1.8837857799119822e-06
4.584516903380676,1.8818051493796318e-06
4.604320864172834,1.879826384925213e-06
4.624124824964992,1.8778494849578007e-06
4.643928785757152,1.875874447887708e-06
4.66373274654931,1.8739012721264838e-06
4.683536707341468,1.871929956086921e-06
4.7033406681336265,1.869960498183045e-06
4.723144628925786,1.8679928968301169e-06
4.742948589717944,1.8660271504446445e-06
4.762752550510102,1.8640632574443578e-06
4.782556511302261,1.8621012162482244e-06
4.802360472094419,1.8601410252764464e-06
4.822164432886577,1.8581826829504562e-06
4.841968393678735,1.8562261876929237e-06
4.861772354470894,1.8542715379277374e-06
4.881576315263052,1.8523187320800258e-06
4.901380276055211,1.8503677685761396e-06
4.9211842368473695,1.8484186458436615e-06
4.940988197639528,1.8464713623113942e-06
4.960792158431686,1.8445259164093743e-06
4.980596119223845,1.8425823065688613e-06
5.000400080016004,1.8406405312223355e-06
5.020204040808162,1.8387005888035021e-06
5.04000800160032,1.8367624777472928e-06
5.059811962392478,1.8348261964898507e-06
5.079615923184637,1.832891743468554e-06
5.099419883976795,1.8309591171219826e-06
5.119223844768953,1.8290283158899566e-06
5.1390278055611125,1.8270993382134938e-06
5.158831766353271,1.8251721825348418e-06
5.178635727145429,1.8232468472974595e-06
5.198439687937587,1.8213233309460246e-06
5.218243648729746,1.8194016319264238e-06
5.238047609521904,1.8174817486857634e-06
5.257851570314063,1.815563679672358e-06
5.277655531106221,1.8136474233357362e-06
5.29745949189838,1.8117329781266356e-06
5.317263452690538,1.8098203424970092e-06
5.337067413482696,1.8079095149000126e-06
5.356871374274855,1.8060004937900125e-06
5.376675335067014,1.8040932776225824e-06
5.396479295859172,1.802187864854509e-06
5.41628325665133,1.800284253943775e-06
5.436087217443489,1.7983824433495705e-06
5.455891178235647,1.7964824315322943e-06
5.475695139027805,1.7945842169535434e-06
5.4954990998199635,1.792687798076119e-06
5.515303060612123,1.7907931733640234e-06
5.535107021404281,1.7889003412824643e-06
5.554910982196439,1.7870093002978397e-06
5.574714942988598,1.785120048877755e-06
5.594518903780756,1.7832325854910064e-06
5.614322864572914,1.7813469086075932e-06
5.634126825365073,1.779463016698708e-06
5.653930786157232,1.7775809082367395e-06
5.67373474694939,1.7757005816952693e-06
5.693538707741548,1.7738220355490784e-06
5.7133426685337065,1.7719452682741325e-06
5.733146629325865,1.7700702783475933e-06
