kev,events_perkg_perkev_perday
1.0,1.1381504815511076e-05
1.0198039607921585,1.1369314342254023e-05
1.0396079215843168,1.1357135667922895e-05
1.0594118823764753,1.1344968782128643e-05
1.0792158431686336,1.133281367449038e-05
1.0990198039607921,1.1320670334635534e-05
1.1188237647529506,1.1308538752200117e-05
1.138627725545109,1.1296418916828337e-05
1.1584316863372675,1.1284310818172646e-05
1.178235647129426,1.1272214445894064e-05
1.1980396079215843,1.126012978966179e-05
1.2178435687137428,1.1248056839153352e-05
1.2376475295059013,1.123599558405475e-05
1.2574514902980596,1.1223946014060017e-05
1.277255451090218,1.1211908118871733e-05
1.2970594118823766,1.1199881888200679e-05
1.316863372674535,1.1187867311765928e-05
1.3366673334666932,1.1175864379294881e-05
1.3564712942588517,1.1163873080523234e-05
1.3762752550510102,1.1151893405194812e-05
1.3960792158431685,1.1139925343061876e-05
1.415883176635327,1.1127968883885055e-05
1.4356871374274855,1.1116024017432808e-05
1.4554910982196438,1.1104090733482174e-05
1.4752950590118024,1.1092169021818507e-05
1.4950990198039609,1.1080258872235125e-05
1.5149029805961192,1.1068360274533801e-05
1.5347069413882777,1.1056473218524435e-05
1.5545109021804362,1.1044597694025162e-05
1.5743148629725945,1.103273369086228e-05
1.594118823764753,1.102088119887044e-05
1.6139227845569115,1.1009040207892357e-05
1.6337267453490698,1.0997210707779017e-05
1.653530706141228,1.0985392688389505e-05
1.6733346669333866,1.0973586139591293e-05
1.6931386277255451,1.0961791051259686e-05
1.7129425885177034,1.0950007413278559e-05
1.732746549309862,1.0938235215539696e-05
1.7525505101020205,1.0926474447943057e-05
1.7723544708941787,1.0914725100396905e-05
1.7921584316863373,1.090298716281741e-05
1.8119623924784958,1.0891260625129164e-05
1.831766353270654,1.0879545477264701e-05
1.8515703140628126,1.086784170916475e-05
1.871374274854971,1.0856149310778125e-05
1.8911782356471294,1.0844468272061831e-05
1.910982196439288,1.0832798582980902e-05
1.9307861572314464,1.0821140233508544e-05
1.9505901180236047,1.080949321362603e-05
1.970394078815763,1.0797857513322755e-05
1.9901980396079215,1.0786233122596105e-05
2.01000200040008,1.077462003145171e-05
2.0298059611922383,1.0763018229903132e-05
2.0496099219843966,1.0751427707972096e-05
2.0694138827765554,1.0739848455688323e-05
2.0892178435687137,1.0728280463089649e-05
2.1090218043608724,1.071672372022193e-05
2.1288257651530307,1.0705178217139051e-05
2.148629725945189,1.0693643943902992e-05
2.1684336867373473,1.0682120890583694e-05
2.188237647529506,1.0670609047259187e-05
2.2080416083216643,1.065910840401557e-05
2.227845569113823,1.064761895094677e-05
2.2476495299059813,1.0636140678154943e-05
2.2674534906981396,1.0624673575750105e-05
2.287257451490298,1.061321763385034e-05
2.307061412282456,1.0601772842581717e-05
2.326865373074615,1.0590339192078213e-05
2.3466693338667732,1.0578916672481935e-05
2.366473294658932,1.0567505273942832e-05
2.3862772554510903,1.0556104986618872e-05
2.4060812162432486,1.0544715800676003e-05
2.425885177035407,1.0533337706288102e-05
2.4456891378275656,1.0521970693636993e-05
2.465493098619724,1.0510614752912476e-05
2.4852970594118826,1.0499269874312233e-05
2.505101020204041,1.0487936048042027e-05
2.524904980996199,1.0476613264315321e-05
2.5447089417883575,1.0465301513353653e-05
2.564512902580516,1.045400078538649e-05
2.5843168633726745,1.0442711070651166e-05
2.6041208241648333,1.0431432359392855e-05
2.6239247849569916,1.042016464186472e-05
2.64372874574915,1.0408907908327796e-05
2.663532706541308,1.0397662149050995e-05
2.6833366673334664,1.0386427354311112e-05
2.703140628125625,1.0375203514392812e-05
2.7229445889177835,1.036399061958864e-05
2.742748549709942,1.0352788660198994e-05
2.7625525105021005,1.0341597626532114e-05
2.782356471294259,1.0330417508904115e-05
2.802160432086417,1.0319248297638986e-05
2.821964392878576,1.030808998306854e-05
2.841768353670734,1.0296942555532326e-05
2.861572314462893,1.0285806005377855e-05
2.881376275255051,1.0274680322960426e-05
2.9011802360472094,1.0263565498643104e-05
2.9209841968393677,1.0252461522796794e-05
2.940788157631526,1.0241368385800235e-05
2.9605921184236847,1.0230286078039948e-05
2.980396079215843,1.0219214589910177e-05
3.000200040008002,1.0208153911813117e-05
3.02000400080016,1.0197104034158557e-05
3.0398079615923184,1.018606494736419e-05
3.0596119223844767,1.0175036641855447e-05
3.0794158831766354,1.0164019108065505e-05
3.0992198439687937,1.0153012336435302e-05
3.119023804760952,1.0142016317413567e-05
3.1388277655531107,1.0131031041456728e-05
3.158631726345269,1.0120056499028934e-05
3.1784356871374273,1.0109092680602189e-05
3.198239647929586,1.0098139576656108e-05
3.2180436087217443,1.0087197177678084e-05
3.2378475695139026,1.0076265474163197e-05
3.2576515303060614,1.0065344456614268e-05
3.2774554910982197,1.0054434115541795e-05
3.297259451890378,1.0043534441464042e-05
3.3170634126825367,1.0032645424906905e-05
3.336867373474695,1.0021767056403972e-05
3.3566713342668533,1.0010899326496578e-05
3.376475295059012,1.0000042225733639e-05
3.3962792558511703,9.989195744671808e-06
3.4160832166433286,9.97835987387544e-06
3.435887177435487,9.967534603916472e-06
3.4556911382276456,9.95671992537449e-06
3.475495099019804,9.945915828836852e-06
3.495299059811962,9.935122304898425e-06
3.515103020604121,9.924339344161795e-06
3.5349069813962792,9.91356693723713e-06
3.5547109421884375,9.90280507474227e-06
3.5745149029805963,9.892053747302635e-06
3.5943188637727546,9.881312945551311e-06
3.614122824564913,9.870582660128933e-06
3.6339267853570716,9.859862881683798e-06
3.65373074614923,9.849153600871787e-06
3.673534706941388,9.83845480835635e-06
3.6933386677335465,9.827766494808545e-06
3.713142628525705,9.817088650906992e-06
3.7329465893178635,9.80642126733791e-06
3.752750550110022,9.795764334795099e-06
3.7725545109021805,9.785117843979878e-06
3.792358471694339,9.774481785601189e-06
3.812162432486497,9.763856150375464e-06
3.831966393278656,9.753240929026729e-06
3.851770354070814,9.742636112286517e-06
3.8715743148629724,9.732041690893943e-06
3.891378275655131,9.721457655595597e-06
3.9111822364472895,9.710883997145667e-06
3.9309861972394478,9.700320706305783e-06
3.9507901580316065,9.689767773845141e-06
3.970594118823765,9.679225190540435e-06
3.990398079615923,9.66869294717586e-06
4.010202040408082,9.658171034543087e-06
4.03000600120024,9.647659443441325e-06
4.049809961992398,9.637158164677233e-06
4.069613922784557,9.626667189064967e-06
4.089417883576715,9.616186507426154e-06
4.109221844368873,9.605716110589888e-06
4.129025805161032,9.595255989392736e-06
4.148829765953191,9.584806134678718e-06
4.168633726745349,9.57436653729931e-06
4.188437687537507,9.563937188113429e-06
4.2082416483296665,9.553518077987447e-06
4.228045609121825,9.543109197795156e-06
4.247849569913983,9.53271053841778e-06
4.267653530706141,9.522322090744e-06
4.2874574914983,9.511943845669867e-06
4.307261452290458,9.501575794098905e-06
4.327065413082616,9.491217926942005e-06
4.346869373874775,9.48087023511744e-06
4.366673334666933,9.470532709550948e-06
4.386477295459091,9.460205341175623e-06
4.40628125625125,9.449888120931927e-06
4.426085217043409,9.439581039767736e-06
4.445889177835567,9.429284088638272e-06
4.465693138627726,9.418997258506162e-06
4.485497099419884,9.408720540341382e-06
4.505301060212043,9.398453925121277e-06
4.525105021004201,9.388197403830487e-06
4.544908981796359,9.377950967461106e-06
4.564712942588518,9.367714607012474e-06
4.584516903380676,9.357488313491316e-06
4.604320864172834,9.347272077911677e-06
4.624124824964992,9.337065891294947e-06
4.643928785757152,9.326869744669823e-06
4.66373274654931,9.3166836290723e-06
4.683536707341468,9.306507535545714e-06
4.7033406681336265,9.296341455140679e-06
4.723144628925786,9.286185378915103e-06
4.742948589717944,9.276039297934255e-06
4.762752550510102,9.265903203270608e-06
4.782556511302261,9.255777086003959e-06
4.802360472094419,9.245660937221374e-06
4.822164432886577,9.235554748017189e-06
4.841968393678735,9.225458509493035e-06
4.861772354470894,9.215372212757753e-06
4.881576315263052,9.205295848927478e-06
4.901380276055211,9.195229409125584e-06
4.9211842368473695,9.18517288448269e-06
4.940988197639528,9.175126266136636e-06
4.960792158431686,9.165089545232531e-06
4.980596119223845,9.155062712922696e-06
5.000400080016004,9.145045760366672e-06
5.020204040808162,9.135038678731214e-06
5.04000800160032,9.125041459190317e-06
5.059811962392478,9.11505409292513e-06
5.079615923184637,9.105076571124068e-06
5.099419883976795,9.095108884982678e-06
5.119223844768953,9.085151025703772e-06
5.1390278055611125,9.075202984497261e-06
5.158831766353271,9.065264752580311e-06
5.178635727145429,9.055336321177216e-06
5.198439687937587,9.045417681519472e-06
5.218243648729746,9.035508824845706e-06
5.238047609521904,9.025609742401734e-06
5.257851570314063,9.015720425440508e-06
5.277655531106221,9.00584086522213e-06
5.29745949189838,8.995971053013838e-06
5.317263452690538,8.98611098009004e-06
5.337067413482696,8.976260637732234e-06
5.356871374274855,8.966420017229064e-06
5.376675335067014,8.956589109876289e-06
5.396479295859172,8.946767906976815e-06
5.41628325665133,8.936956399840616e-06
5.436087217443489,8.927154579784775e-06
5.455891178235647,8.91736243813351e-06
5.475695139027805,8.907579966218094e-06
5.4954990998199635,8.897807155376912e-06
5.515303060612123,8.888043996955434e-06
5.535107021404281,8.878290482306207e-06
5.554910982196439,8.868546602788836e-06
5.574714942988598,8.858812349770023e-06
5.594518903780756,8.84908771462349e-06
5.614322864572914,8.839372688730059e-06
5.634126825365073,8.829667263477588e-06
5.653930786157232,8.81997143026098e-06
5.67373474694939,8.810285180482169e-06
5.693538707741548,8.800608505550163e-06
5.7133426685337065,8.790941396880958e-06
5.733146629325865,8.781283845897591e-06
5.752950590118024,8.771635844030132e-06
5.772754550910182,8.761997382715656e-06
5.792558511702341,8.75236845339826e-06
5.812362472494499,8.742749047529013e-06
5.832166433286657,8.73313915656601e-06
5.8519703940788155,8.723538771974354e-06
5.871774354870974,8.713947885226105e-06
5.891578315663133,8.704366487800328e-06
5.911382276455291,8.694794571183048e-06
5.9311862372474495,8.68523212686729e-06
5.950990198039608,8.675679146353041e-06
5.970794158831766,8.666135621147215e-06
5.990598119623924,8.656601542763732e-06
6.010402080416084,8.647076902723439e-06
6.030206041208242,8.637561692554126e-06
6.0500100020004,8.62805590379057e-06
6.0698139627925585,8.61855952797441e-06
6.089617923584717,8.609072556654276e-06
6.109421884376875,8.599594981385697e-06
6.129225845169033,8.59012679373114e-06
6.1490298059611925,8.58066798525997e-06
6.168833766753351,8.57121854754849e-06
6.188637727545509,8.561778472179871e-06
6.208441688337667,8.552347750744222e-06
6.228245649129826,8.54292637483852e-06
6.248049609921984,8.533514336066648e-06
6.267853570714143,8.524111626039365e-06
6.2876575315063015,8.514718236374321e-06
6.30746149229846,8.505334158696025e-06
6.327265453090618,8.495959384635873e-06
6.347069413882776,8.486593905832104e-06
6.366873374674935,8.477237713929851e-06
6.386677335467093,8.467890800581057e-06
6.406481296259252,8.458553157444548e-06
6.42628525705141,8.449224776185978e-06
6.446089217843569,8.439905648477839e-06
6.465893178635727,8.43059576599948e-06
6.485697139427885,8.421295120437045e-06
6.505501100220044,8.41200370348352e-06
6.525305061012203,8.402721506838699e-06
