kev,events_perkg_perkev_perday
1.0,2.2799212860118593e-05
1.0198039607921585,2.2773396932905605e-05
1.0396079215843168,2.2747607544525106e-05
1.0594118823764753,2.2721844670171584e-05
1.0792158431686336,2.2696108285060105e-05
1.0990198039607921,2.267039836442667e-05
1.1188237647529506,2.2644714883528648e-05
1.138627725545109,2.2619057817644137e-05
1.1584316863372675,2.2593427142071918e-05
1.178235647129426,2.2567822832132175e-05
1.1980396079215843,2.254224486316574e-05
1.2178435687137428,2.251669321053427e-05
1.2376475295059013,2.2491167849620693e-05
1.2574514902980596,2.2465668755828187e-05
1.277255451090218,2.2440195904581276e-05
1.2970594118823766,2.2414749271325112e-05
1.316863372674535,2.2389328831525664e-05
1.3366673334666932,2.2363934560669804e-05
1.3564712942588517,2.233856643426516e-05
1.3762752550510102,2.2313224427839876e-05
1.3960792158431685,2.2287908516943194e-05
1.415883176635327,2.226261867714526e-05
1.4356871374274855,2.223735488403613e-05
1.4554910982196438,2.2212117113227197e-05
1.4752950590118024,2.2186905340350675e-05
1.4950990198039609,2.216171954105895e-05
1.5149029805961192,2.2136559691025462e-05
1.5347069413882777,2.2111425765944113e-05
1.5545109021804362,2.2086317741529473e-05
1.5743148629725945,2.2061235593516593e-05
1.594118823764753,2.2036179297661452e-05
1.6139227845569115,2.2011148829740273e-05
1.6337267453490698,2.1986144165550048e-05
1.653530706141228,2.196116528090811e-05
1.6733346669333866,2.193621215165275e-05
1.6931386277255451,2.1911284753642053e-05
1.7129425885177034,2.1886383062755436e-05
1.732746549309862,2.1861507054892275e-05
1.7525505101020205,2.1836656705972444e-05
1.7723544708941787,2.1811831991936586e-05
1.7921584316863373,2.17870328887453e-05
1.8119623924784958,2.1762259372380157e-05
1.831766353270654,2.1737511418842752e-05
1.8515703140628126,2.171278900415522e-05
1.871374274854971,2.168809210435999e-05
1.8911782356471294,2.1663420695519998e-05
1.910982196439288,2.1638774753718342e-05
1.9307861572314464,2.161415425505863e-05
1.9505901180236047,2.158955917566468e-05
1.970394078815763,2.1564989491680672e-05
1.9901980396079215,2.1540445179270916e-05
2.01000200040008,2.151592621462028e-05
2.0298059611922383,2.149143257393362e-05
2.0496099219843966,2.146696423343618e-05
2.0694138827765554,2.1442521169373336e-05
2.0892178435687137,2.141810335801078e-05
2.1090218043608724,2.1393710775634303e-05
2.1288257651530307,2.1369343398549883e-05
2.148629725945189,2.134500120308374e-05
2.1684336867373473,2.13206841655821e-05
2.188237647529506,2.129639226241146e-05
2.2080416083216643,2.1272125469958512e-05
2.227845569113823,2.1247883764629673e-05
2.2476495299059813,2.1223667122851884e-05
2.2674534906981396,2.11994755210719e-05
2.287257451490298,2.117530893575659e-05
2.307061412282456,2.1151167343392952e-05
2.326865373074615,2.112705072048778e-05
2.3466693338667732,2.110295904356819e-05
2.366473294658932,2.107889228918105e-05
2.3862772554510903,2.105485043389329e-05
2.4060812162432486,2.103083345429184e-05
2.425885177035407,2.100684132698352e-05
