kev,events_perkg_perkev_perday
1.0,9.086597634103302e-07
1.0198039607921585,9.077273193925818e-07
1.0396079215843168,9.06795735044581e-07
1.0594118823764753,9.058650096474756e-07
1.0792158431686336,9.049351424829501e-07
1.0990198039607921,9.040061328332345e-07
1.1188237647529506,9.030779799811263e-07
1.138627725545109,9.021506832099617e-07
1.1584316863372675,9.012242418036176e-07
1.178235647129426,9.002986550465368e-07
1.1980396079215843,8.993739222237008e-07
1.2178435687137428,8.984500426206371e-07
1.2376475295059013,8.975270155234346e-07
1.2574514902980596,8.966048402187067e-07
1.277255451090218,8.956835159936321e-07
1.2970594118823766,8.947630421359289e-07
1.316863372674535,8.938434179338605e-07
1.3366673334666932,8.929246426762405e-07
1.3564712942588517,8.920067156524264e-07
1.3762752550510102,8.910896361523107e-07
1.3960792158431685,8.901734034663437e-07
1.415883176635327,8.892580168855273e-07
1.4356871374274855,8.883434757013732e-07
1.4554910982196438,8.874297792059637e-07
1.4752950590118024,8.865169266919278e-07
1.4950990198039609,8.856049174524169e-07
1.5149029805961192,8.846937507811415e-07
1.5347069413882777,8.837834259723454e-07
1.5545109021804362,8.828739423208166e-07
1.5743148629725945,8.819652991218782e-07
1.594118823764753,8.810574956714063e-07
1.6139227845569115,8.801505312658063e-07
1.6337267453490698,8.792444052020296e-07
1.653530706141228,8.783391167775589e-07
1.6733346669333866,8.774346652904334e-07
1.6931386277255451,8.765310500392022e-07
1.7129425885177034,8.756282703229861e-07
1.732746549309862,8.747263254414216e-07
1.7525505101020205,8.738252146946851e-07
1.7723544708941787,8.729249373835023e-07
1.7921584316863373,8.720254928091156e-07
1.8119623924784958,8.711268802733267e-07
1.831766353270654,8.702290990784581e-07
1.8515703140628126,8.693321485273726e-07
1.871374274854971,8.684360279234658e-07
1.8911782356471294,8.67540736570674e-07
1.910982196439288,8.666462737734603e-07
1.9307861572314464,8.657526388368291e-07
1.9505901180236047,8.648598310663144e-07
1.970394078815763,8.639678497679868e-07
1.9901980396079215,8.630766942484419e-07
2.01000200040008,8.621863638148206e-07
2.0298059611922383,8.612968577747846e-07
2.0496099219843966,8.604081754365354e-07
2.0694138827765554,8.595203161088008e-07
2.0892178435687137,8.586332791008436e-07
2.1090218043608724,8.577470637224541e-07
2.1288257651530307,8.568616692839535e-07
2.148629725945189,8.559770950961964e-07
2.1684336867373473,8.550933404705609e-07
2.188237647529506,8.542104047189595e-07
2.2080416083216643,8.533282871538379e-07
2.227845569113823,8.524469870881544e-07
2.2476495299059813,8.515665038354131e-07
2.2674534906981396,8.506868367096348e-07
2.287257451490298,8.49807985025372e-07
2.307061412282456,8.489299480977055e-07
2.326865373074615,8.480527252422351e-07
2.3466693338667732,8.471763157750993e-07
2.366473294658932,8.463007190129513e-07
2.3862772554510903,8.454259342729741e-07
2.4060812162432486,8.445519608728774e-07
2.425885177035407,8.436787981308938e-07
2.4456891378275656,8.428064453657788e-07
2.465493098619724,8.419349018968156e-07
2.4852970594118826,8.410641670438058e-07
2.505101020204041,8.401942401270858e-07
2.524904980996199,8.393251204674969e-07
2.5447089417883575,8.384568073864164e-07
2.564512902580516,8.375893002057429e-07
2.5843168633726745,8.367225982478946e-07
2.6041208241648333,8.358567008358052e-07
2.6239247849569916,8.349916072929376e-07
2.64372874574915,8.34127316943273e-07
2.663532706541308,8.33263829111312e-07
2.6833366673334664,8.324011431220768e-07
2.703140628125625,8.315392583011065e-07
2.7229445889177835,8.306781739744622e-07
2.742748549709942,8.298178894687222e-07
2.7625525105021005,8.289584041109821e-07
2.782356471294259,8.280997172288574e-07
2.802160432086417,8.272418281504837e-07
2.821964392878576,8.26384736204513e-07
2.841768353670734,8.255284407201055e-07
2.861572314462893,8.246729410269502e-07
2.881376275255051,8.238182364552478e-07
2.9011802360472094,8.229643263357123e-07
2.9209841968393677,8.221112099995753e-07
2.940788157631526,8.212588867785851e-07
2.9605921184236847,8.20407356005004e-07
2.980396079215843,8.195566170116036e-07
3.000200040008002,8.187066691316816e-07
3.02000400080016,8.178575116990342e-07
3.0398079615923184,8.17009144047983e-07
3.0596119223844767,8.161615655133579e-07
3.0794158831766354,8.15314775430501e-07
3.0992198439687937,8.144687731352666e-07
3.119023804760952,8.136235579640237e-07
3.1388277655531107,8.127791292536492e-07
3.158631726345269,8.119354863415296e-07
3.1784356871374273,8.11092628565571e-07
3.198239647929586,8.10250555264182e-07
3.2180436087217443,8.094092657762831e-07
3.2378475695139026,8.085687594413045e-07
3.2576515303060614,8.077290355991863e-07
3.2774554910982197,8.068900935903755e-07
3.297259451890378,8.06051932755833e-07
3.3170634126825367,8.052145524370238e-07
3.336867373474695,8.043779519759189e-07
3.3566713342668533,8.035421307150035e-07
3.376475295059012,8.02707087997262e-07
3.3962792558511703,8.018728231661899e-07
3.4160832166433286,8.010393355657926e-07
3.435887177435487,8.002066245405748e-07
3.4556911382276456,7.99374689435547e-07
3.475495099019804,7.985435295962341e-07
3.495299059811962,7.977131443686563e-07
3.515103020604121,7.968835330993426e-07
3.5349069813962792,7.960546951353248e-07
3.5547109421884375,7.952266298241408e-07
3.5745149029805963,7.943993365138287e-07
3.5943188637727546,7.935728145529349e-07
3.614122824564913,7.927470632905018e-07
3.6339267853570716,7.919220820760811e-07
3.65373074614923,7.910978702597236e-07
3.673534706941388,7.902744271919815e-07
3.6933386677335465,7.894517522239084e-07
3.713142628525705,7.886298447070585e-07
3.7329465893178635,7.878087039934884e-07
3.752750550110022,7.869883294357551e-07
3.7725545109021805,7.861687203869133e-07
3.792358471694339,7.853498762005211e-07
3.812162432486497,7.845317962306307e-07
3.831966393278656,7.837144798317985e-07
3.851770354070814,7.828979263590751e-07
3.8715743148629724,7.820821351680129e-07
3.891378275655131,7.812671056146588e-07
3.9111822364472895,7.804528370555617e-07
3.9309861972394478,7.79639328847762e-07
